title,link,original,sale,discount,currency,date,time
terrorhythm (trrt) - rhythm driven action beat 'em up!,https://store.steampowered.com/app/752380/TERRORHYTHM_TRRT__Rhythm_driven_action_beat_em_up/?snr=1_7_7_2300_150_38,22.79,9.11,60,CDN,2020-04-25,14:48
paul's world,https://store.steampowered.com/app/1160880/Pauls_World/?snr=1_7_7_2300_150_38,2.29,0.91,60,CDN,2020-04-25,14:48
survive in angaria 2,https://store.steampowered.com/app/912820/Survive_in_Angaria_2/?snr=1_7_7_2300_150_38,2.29,0.91,60,CDN,2020-04-25,14:48
momonga pinball adventures,https://store.steampowered.com/app/491560/Momonga_Pinball_Adventures/?snr=1_7_7_2300_150_38,6.49,2.27,65,CDN,2020-04-25,14:48
qop 4,https://store.steampowered.com/app/966630/qop_4/?snr=1_7_7_2300_150_38,1.19,0.59,50,CDN,2020-04-25,14:48
blasted road terror,https://store.steampowered.com/app/603330/Blasted_Road_Terror/?snr=1_7_7_2300_150_38,10.29,5.14,50,CDN,2020-04-25,14:48
my life as a maiden,https://store.steampowered.com/app/754840/My_Life_as_a_Maiden/?snr=1_7_7_2300_150_38,11.49,5.74,50,CDN,2020-04-25,14:48
planet r-12,https://store.steampowered.com/app/408110/Planet_R12/?snr=1_7_7_2300_150_38,1.19,0.59,50,CDN,2020-04-25,14:48
lazy galaxy: rebel story,https://store.steampowered.com/app/533050/Lazy_Galaxy_Rebel_Story/?snr=1_7_7_2300_150_38,5.69,2.84,50,CDN,2020-04-25,14:48
zoo park,https://store.steampowered.com/app/307760/Zoo_Park/?snr=1_7_7_2300_150_38,5.49,2.19,60,CDN,2020-04-25,14:48
kill the emoji 😱,https://store.steampowered.com/app/698720/KILL_THE_EMOJI/?snr=1_7_7_2300_150_38,3.39,1.69,50,CDN,2020-04-25,14:48
next jump: shmup tactics,https://store.steampowered.com/app/624690/NEXT_JUMP_Shmup_Tactics/?snr=1_7_7_2300_150_38,5.49,2.19,60,CDN,2020-04-25,14:48
clash force,https://store.steampowered.com/app/703620/Clash_Force/?snr=1_7_7_2300_150_38,5.69,2.84,50,CDN,2020-04-25,14:48
my little riding champion,https://store.steampowered.com/app/789900/My_Little_Riding_Champion/?snr=1_7_7_2300_150_38,33.99,16.99,50,CDN,2020-04-25,14:48
go home dinosaurs!,https://store.steampowered.com/app/216090/Go_Home_Dinosaurs/?snr=1_7_7_2300_150_38,10.99,5.49,50,CDN,2020-04-25,14:48
exit from,https://store.steampowered.com/app/1092140/Exit_From/?snr=1_7_7_2300_150_38,5.69,2.84,50,CDN,2020-04-25,14:48
pride run,https://store.steampowered.com/app/848330/Pride_Run/?snr=1_7_7_2300_150_38,22.79,5.69,75,CDN,2020-04-25,14:48
straimium immortaly,https://store.steampowered.com/app/515650/Straimium_Immortaly/?snr=1_7_7_2300_150_38,9.99,5.49,45,CDN,2020-04-25,14:48
perfect heist,https://store.steampowered.com/app/787040/Perfect_Heist/?snr=1_7_7_2300_150_38,5.69,2.84,50,CDN,2020-04-25,14:48
paper fire rookie (formerly paperville panic),https://store.steampowered.com/app/698790/PAPER_FIRE_ROOKIE_Formerly_Paperville_Panic/?snr=1_7_7_2300_150_38,11.49,5.63,51,CDN,2020-04-25,14:48
8bitboy™,https://store.steampowered.com/app/296910/8BitBoy/?snr=1_7_7_2300_150_38,2.29,0.91,60,CDN,2020-04-25,14:48
gladiator school,https://store.steampowered.com/app/556860/Gladiator_School/?snr=1_7_7_2300_150_38,11.49,5.74,50,CDN,2020-04-25,14:48
void monsters: spring city tales,https://store.steampowered.com/app/807060/Void_Monsters_Spring_City_Tales/?snr=1_7_7_2300_150_38,5.69,2.27,60,CDN,2020-04-25,14:48
dragonview,https://store.steampowered.com/app/784010/Dragonview/?snr=1_7_7_2300_150_38,5.69,2.56,55,CDN,2020-04-25,14:48
polygoneer,https://store.steampowered.com/app/684680/Polygoneer/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-25,14:48
metro simulator 2020,https://store.steampowered.com/app/994890/Metro_Simulator_2020/?snr=1_7_7_2300_150_39,19.99,11.99,40,CDN,2020-04-25,14:48
worlds of magic,https://store.steampowered.com/app/265970/Worlds_of_Magic/?snr=1_7_7_2300_150_39,27.99,2.79,90,CDN,2020-04-25,14:48
鸿源战纪 - tales of hongyuan,https://store.steampowered.com/app/678560/__Tales_of_Hongyuan/?snr=1_7_7_2300_150_39,17.49,10.49,40,CDN,2020-04-25,14:48
prospekt,https://store.steampowered.com/app/399120/Prospekt/?snr=1_7_7_2300_150_39,10.99,4.39,60,CDN,2020-04-25,14:48
druid,https://store.steampowered.com/app/552390/Druid/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-25,14:48
super star path,https://store.steampowered.com/app/375120/Super_Star_Path/?snr=1_7_7_2300_150_39,5.99,2.99,50,CDN,2020-04-25,14:48
dots extreme,https://store.steampowered.com/app/521130/Dots_eXtreme/?snr=1_7_7_2300_150_39,2.19,0.98,55,CDN,2020-04-25,14:48
réussir : code de la route,https://store.steampowered.com/app/1109840/Russir__Code_de_la_Route/?snr=1_7_7_2300_150_39,22.79,4.55,80,CDN,2020-04-25,14:48
grass simulator,https://store.steampowered.com/app/331200/Grass_Simulator/?snr=1_7_7_2300_150_39,5.49,2.19,60,CDN,2020-04-25,14:48
righty tighty xl,https://store.steampowered.com/app/843430/Righty_Tighty_XL/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-25,14:48
robomatch,https://store.steampowered.com/app/600210/RoboMatch/?snr=1_7_7_2300_150_39,3.39,1.18,65,CDN,2020-04-25,14:48
sacred stones,https://store.steampowered.com/app/826040/Sacred_Stones/?snr=1_7_7_2300_150_39,11.49,5.74,50,CDN,2020-04-25,14:48
hero barrier,https://store.steampowered.com/app/580560/Hero_Barrier/?snr=1_7_7_2300_150_39,4.49,1.34,70,CDN,2020-04-25,14:48
fantastic pinball thrills,https://store.steampowered.com/app/373800/Fantastic_Pinball_Thrills/?snr=1_7_7_2300_150_39,5.49,1.64,70,CDN,2020-04-25,14:48
isotiles - isometric puzzle game,https://store.steampowered.com/app/654440/Isotiles__Isometric_Puzzle_Game/?snr=1_7_7_2300_150_39,2.19,1.09,50,CDN,2020-04-25,14:48
pivot xl,https://store.steampowered.com/app/843440/Pivot_XL/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-25,14:48
colony prospector,https://store.steampowered.com/app/843510/Colony_Prospector/?snr=1_7_7_2300_150_39,5.69,2.27,60,CDN,2020-04-25,14:48
last rites,https://store.steampowered.com/app/814610/Last_Rites/?snr=1_7_7_2300_150_39,7.99,3.59,55,CDN,2020-04-25,14:48
bing bong xl,https://store.steampowered.com/app/840930/Bing_Bong_XL/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-25,14:48
insurgence - chains of renegade,https://store.steampowered.com/app/912930/Insurgence__Chains_of_Renegade/?snr=1_7_7_2300_150_39,5.69,2.84,50,CDN,2020-04-25,14:48
ebola,https://store.steampowered.com/app/1094660/EBOLA/?snr=1_7_7_2300_150_39,15.49,6.19,60,CDN,2020-04-25,14:48
dead end junction,https://store.steampowered.com/app/518280/Dead_End_Junction/?snr=1_7_7_2300_150_39,9.99,4.99,50,CDN,2020-04-25,14:48
三国游侠志,https://store.steampowered.com/app/781590/_/?snr=1_7_7_2300_150_39,6.69,3.34,50,CDN,2020-04-25,14:48
hope lake,https://store.steampowered.com/app/485690/Hope_Lake/?snr=1_7_7_2300_150_39,8.79,4.39,50,CDN,2020-04-25,14:48
warpzone drifter,https://store.steampowered.com/app/976120/WARPZONE_DRIFTER/?snr=1_7_7_2300_150_40,1.19,0.59,50,CDN,2020-04-25,14:49
elemental girls,https://store.steampowered.com/app/1079310/Elemental_Girls/?snr=1_7_7_2300_150_40,1.19,0.59,50,CDN,2020-04-25,14:49
the secret monster society,https://store.steampowered.com/app/495960/The_Secret_Monster_Society/?snr=1_7_7_2300_150_40,4.49,1.79,60,CDN,2020-04-25,14:49
leftway,https://store.steampowered.com/app/417400/LeftWay/?snr=1_7_7_2300_150_40,13.99,5.59,60,CDN,2020-04-25,14:49
primal pursuit,https://store.steampowered.com/app/773440/Primal_Pursuit/?snr=1_7_7_2300_150_40,5.69,2.27,60,CDN,2020-04-25,14:49
witchaction,https://store.steampowered.com/app/895860/WitchAction/?snr=1_7_7_2300_150_40,11.49,5.74,50,CDN,2020-04-25,14:49
endless fables 4: shadow within,https://store.steampowered.com/app/1129030/Endless_Fables_4_Shadow_Within/?snr=1_7_7_2300_150_40,17.49,8.74,50,CDN,2020-04-25,14:49
vr battleship yamato,https://store.steampowered.com/app/649620/VR_Battleship_YAMATO/?snr=1_7_7_2300_150_40,49.99,29.99,40,CDN,2020-04-25,14:49
galactic civilizations® ii: ultimate edition,https://store.steampowered.com/app/202200/Galactic_Civilizations_II_Ultimate_Edition/?snr=1_7_7_2300_150_40,45.49,22.74,50,CDN,2020-04-25,14:49
dodge bubble,https://store.steampowered.com/app/1050230/Dodge_Bubble/?snr=1_7_7_2300_150_40,1.19,0.59,50,CDN,2020-04-25,14:49
das geisterschiff / the ghost ship,https://store.steampowered.com/app/975230/Das_Geisterschiff__The_Ghost_Ship/?snr=1_7_7_2300_150_40,11.49,5.74,50,CDN,2020-04-25,14:49
streamer daily,https://store.steampowered.com/app/1058380/Streamer_Daily/?snr=1_7_7_2300_150_40,20.49,16.39,20,CDN,2020-04-25,14:49
polyroll,https://store.steampowered.com/app/743850/Polyroll/?snr=1_7_7_2300_150_40,11.49,5.74,50,CDN,2020-04-25,14:49
countryballs: over the world,https://store.steampowered.com/app/784940/Countryballs_Over_The_World/?snr=1_7_7_2300_150_40,1.40,0.60,57,CDN,2020-04-25,14:49
weapon shop fantasy,https://store.steampowered.com/app/599460/Weapon_Shop_Fantasy/?snr=1_7_7_2300_150_40,11.49,8.04,30,CDN,2020-04-25,14:49
amulet of dreams,https://store.steampowered.com/app/476920/Amulet_of_Dreams/?snr=1_7_7_2300_150_40,7.79,3.11,60,CDN,2020-04-25,14:49
let's learn japanese! hiragana,https://store.steampowered.com/app/997720/Lets_Learn_Japanese_Hiragana/?snr=1_7_7_2300_150_40,4.65,2.32,50,CDN,2020-04-25,14:49
kill the emoji - the remake,https://store.steampowered.com/app/1189930/KILL_THE_EMOJI__THE_REMAKE/?snr=1_7_7_2300_150_40,5.69,2.84,50,CDN,2020-04-25,14:49
тёмное отражение (dark reflection),https://store.steampowered.com/app/1143710/__Dark_Reflection/?snr=1_7_7_2300_150_40,6.69,3.34,50,CDN,2020-04-25,14:49
crawling of the dead,https://store.steampowered.com/app/1097240/Crawling_Of_The_Dead/?snr=1_7_7_2300_150_40,28.99,23.19,20,CDN,2020-04-25,14:49
ships 2017,https://store.steampowered.com/app/439460/Ships_2017/?snr=1_7_7_2300_150_40,16.99,1.69,90,CDN,2020-04-25,14:49
tower of fate,https://store.steampowered.com/app/957780/Tower_of_Fate/?snr=1_7_7_2300_150_40,6.69,2.67,60,CDN,2020-04-25,14:49
ghost grab 3000,https://store.steampowered.com/app/1047580/Ghost_Grab_3000/?snr=1_7_7_2300_150_40,5.69,2.84,50,CDN,2020-04-25,14:49
fumiko!,https://store.steampowered.com/app/563810/Fumiko/?snr=1_7_7_2300_150_40,7.79,3.89,50,CDN,2020-04-25,14:49
magma chamber,https://store.steampowered.com/app/463240/Magma_Chamber/?snr=1_7_7_2300_150_40,1.19,0.59,50,CDN,2020-04-25,14:49
nyasha valkyrie,https://store.steampowered.com/app/1061470/Nyasha_Valkyrie/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-25,14:49
joe's diner,https://store.steampowered.com/app/346040/Joes_Diner/?snr=1_7_7_2300_150_41,8.79,3.51,60,CDN,2020-04-25,14:49
to be headed or not to be,https://store.steampowered.com/app/1165380/To_Be_Headed_Or_Not_To_Be/?snr=1_7_7_2300_150_41,8.99,4.49,50,CDN,2020-04-25,14:49
legend of hand,https://store.steampowered.com/app/595560/Legend_of_Hand/?snr=1_7_7_2300_150_41,7.79,3.89,50,CDN,2020-04-25,14:49
bullet roulette vr,https://store.steampowered.com/app/1103880/Bullet_Roulette_VR/?snr=1_7_7_2300_150_41,6.69,4.68,30,CDN,2020-04-25,14:49
汉匈决战/han xiongnu wars,https://store.steampowered.com/app/688470/Han_Xiongnu_Wars/?snr=1_7_7_2300_150_41,11.49,5.74,50,CDN,2020-04-25,14:49
are you ready?,https://store.steampowered.com/app/553180/Are_You_Ready/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-25,14:49
шхд: зима / it's winter,https://store.steampowered.com/app/1003360/___ITS_WINTER/?snr=1_7_7_2300_150_41,11.49,7.23,37,CDN,2020-04-25,14:49
tamashii,https://store.steampowered.com/app/1026400/TAMASHII/?snr=1_7_7_2300_150_41,5.69,3.41,40,CDN,2020-04-25,14:49
game of puzzles: dragons,https://store.steampowered.com/app/1072590/Game_Of_Puzzles_Dragons/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-25,14:49
rary,https://store.steampowered.com/app/1287710/Rary/?snr=1_7_7_2300_150_41,1.19,0.71,40,CDN,2020-04-25,14:49
megamagic: wizards of the neon age,https://store.steampowered.com/app/422650/Megamagic_Wizards_of_the_Neon_Age/?snr=1_7_7_2300_150_41,10.99,4.39,60,CDN,2020-04-25,14:49
battle bruise,https://store.steampowered.com/app/618510/Battle_Bruise/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
gates of nowhere,https://store.steampowered.com/app/614260/Gates_Of_Nowhere/?snr=1_7_7_2300_150_41,14.99,5.99,60,CDN,2020-04-25,14:49
dream hills: captured magic,https://store.steampowered.com/app/657070/Dream_Hills_Captured_Magic/?snr=1_7_7_2300_150_41,4.65,2.32,50,CDN,2020-04-25,14:49
swarmrider omega,https://store.steampowered.com/app/714240/SWARMRIDER_OMEGA/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
no king no kingdom,https://store.steampowered.com/app/726000/No_King_No_Kingdom/?snr=1_7_7_2300_150_41,17.49,13.11,25,CDN,2020-04-25,14:49
ttv2,https://store.steampowered.com/app/701470/TTV2/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
pulstario,https://store.steampowered.com/app/1188000/Pulstario/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-25,14:49
mind reflection ⬛ inside the black mirror puzzle,https://store.steampowered.com/app/662730/MIND_REFLECTION__Inside_the_Black_Mirror_Puzzle/?snr=1_7_7_2300_150_41,3.29,1.64,50,CDN,2020-04-25,14:49
bumper,https://store.steampowered.com/app/509850/Bumper/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-25,14:49
the juicer,https://store.steampowered.com/app/400790/The_Juicer/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
infinity racer,https://store.steampowered.com/app/891890/INFINITY_RACER/?snr=1_7_7_2300_150_41,3.39,1.69,50,CDN,2020-04-25,14:49
ubermosh:wraith,https://store.steampowered.com/app/586350/UBERMOSHWRAITH/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
trip to vinelands,https://store.steampowered.com/app/546090/Trip_to_Vinelands/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-25,14:49
fit for a king,https://store.steampowered.com/app/1110380/Fit_For_a_King/?snr=1_7_7_2300_150_42,10.99,7.69,30,CDN,2020-04-25,14:49
mars underground,https://store.steampowered.com/app/578420/Mars_Underground/?snr=1_7_7_2300_150_42,11.49,5.74,50,CDN,2020-04-25,14:49
alone?,https://store.steampowered.com/app/514240/ALONE/?snr=1_7_7_2300_150_42,3.29,1.31,60,CDN,2020-04-25,14:49
archeo: shinar,https://store.steampowered.com/app/1001980/Archeo_Shinar/?snr=1_7_7_2300_150_42,14.49,9.70,33,CDN,2020-04-25,14:49
cute girls 可爱的女孩,https://store.steampowered.com/app/958300/Cute_Girls/?snr=1_7_7_2300_150_42,4.65,1.86,60,CDN,2020-04-25,14:49
in dungeon,https://store.steampowered.com/app/670280/In_Dungeon/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
bunnyrama,https://store.steampowered.com/app/567210/Bunnyrama/?snr=1_7_7_2300_150_42,3.29,1.64,50,CDN,2020-04-25,14:49
the dragons' twilight,https://store.steampowered.com/app/658050/The_Dragons_Twilight/?snr=1_7_7_2300_150_42,4.49,2.24,50,CDN,2020-04-25,14:49
gamer career tycoon,https://store.steampowered.com/app/567750/Gamer_Career_Tycoon/?snr=1_7_7_2300_150_42,7.99,3.99,50,CDN,2020-04-25,14:49
seirei,https://store.steampowered.com/app/857480/Seirei/?snr=1_7_7_2300_150_42,2.29,1.14,50,CDN,2020-04-25,14:49
mosaic: game of gods,https://store.steampowered.com/app/547390/Mosaic_Game_of_Gods/?snr=1_7_7_2300_150_42,3.39,1.69,50,CDN,2020-04-25,14:49
jack the barbarian,https://store.steampowered.com/app/852160/Jack_the_Barbarian/?snr=1_7_7_2300_150_42,3.39,1.35,60,CDN,2020-04-25,14:49
€100,https://store.steampowered.com/app/1036910/100/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
100$,https://store.steampowered.com/app/1016250/100/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
game of puzzles: nature,https://store.steampowered.com/app/1055890/Game_Of_Puzzles_Nature/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
bear haven nights,https://store.steampowered.com/app/434220/Bear_Haven_Nights/?snr=1_7_7_2300_150_42,5.69,2.84,50,CDN,2020-04-25,14:49
zombie solitaire 2 chapter 1,https://store.steampowered.com/app/623160/Zombie_Solitaire_2_Chapter_1/?snr=1_7_7_2300_150_42,10.29,5.14,50,CDN,2020-04-25,14:49
deep dungeon: gym,https://store.steampowered.com/app/1067050/Deep_Dungeon_Gym/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
massive effect,https://store.steampowered.com/app/1043360/Massive_Effect/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
deadly stigma,https://store.steampowered.com/app/835490/Deadly_Stigma/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
sacred almanac traces of greed,https://store.steampowered.com/app/544650/Sacred_Almanac_Traces_of_Greed/?snr=1_7_7_2300_150_42,5.49,2.74,50,CDN,2020-04-25,14:49
ikao the lost souls,https://store.steampowered.com/app/1017130/Ikao_The_Lost_Souls/?snr=1_7_7_2300_150_42,1.90,0.95,50,CDN,2020-04-25,14:49
rowrow,https://store.steampowered.com/app/1001200/ROWROW/?snr=1_7_7_2300_150_42,1.19,0.59,50,CDN,2020-04-25,14:49
a long road home,https://store.steampowered.com/app/576160/A_Long_Road_Home/?snr=1_7_7_2300_150_42,2.29,1.14,50,CDN,2020-04-25,14:49
bomberx,https://store.steampowered.com/app/1208900/BomberX/?snr=1_7_7_2300_150_42,2.29,1.14,50,CDN,2020-04-25,14:49
zerozone2020,https://store.steampowered.com/app/1128100/ZeroZone2020/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
best plumber,https://store.steampowered.com/app/1166580/Best_Plumber/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
princess of tavern collector's edition,https://store.steampowered.com/app/545830/Princess_of_Tavern_Collectors_Edition/?snr=1_7_7_2300_150_43,11.49,4.59,60,CDN,2020-04-25,14:49
hexelectric,https://store.steampowered.com/app/1093370/Hexelectric/?snr=1_7_7_2300_150_43,3.39,1.69,50,CDN,2020-04-25,14:49
qvabllock,https://store.steampowered.com/app/840700/Qvabllock/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
glasssmash,https://store.steampowered.com/app/1052220/GlassSmash/?snr=1_7_7_2300_150_43,2.29,1.14,50,CDN,2020-04-25,14:49
button tales,https://store.steampowered.com/app/545590/Button_Tales/?snr=1_7_7_2300_150_43,2.29,1.14,50,CDN,2020-04-25,14:49
1vs1: battle royale for the throne,https://store.steampowered.com/app/1045930/1vs1_Battle_Royale_for_the_throne/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
amaze halloween,https://store.steampowered.com/app/949030/aMAZE_Halloween/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
echo of the wilds,https://store.steampowered.com/app/305780/Echo_of_the_Wilds/?snr=1_7_7_2300_150_43,9.99,5.49,45,CDN,2020-04-25,14:49
delude - succubus prison,https://store.steampowered.com/app/674380/Delude__Succubus_Prison/?snr=1_7_7_2300_150_43,2.19,0.89,59,CDN,2020-04-25,14:49
space war: infinity,https://store.steampowered.com/app/1086160/Space_War_Infinity/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
shine's adventures 2 (zombie attack),https://store.steampowered.com/app/1105410/Shines_Adventures_2_Zombie_Attack/?snr=1_7_7_2300_150_43,3.39,2.03,40,CDN,2020-04-25,14:49
angelo and deemon: one hell of a quest,https://store.steampowered.com/app/945160/Angelo_and_Deemon_One_Hell_of_a_Quest/?snr=1_7_7_2300_150_43,15.49,9.91,36,CDN,2020-04-25,14:49
highland warriors,https://store.steampowered.com/app/446460/Highland_Warriors/?snr=1_7_7_2300_150_43,8.79,4.39,50,CDN,2020-04-25,14:49
mortificatio,https://store.steampowered.com/app/585220/Mortificatio/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
worlds at war (monitors & vr),https://store.steampowered.com/app/744670/WORLDS_AT_WAR_Monitors__VR/?snr=1_7_7_2300_150_43,22.79,11.39,50,CDN,2020-04-25,14:49
bot vice,https://store.steampowered.com/app/491040/Bot_Vice/?snr=1_7_7_2300_150_43,11.99,5.99,50,CDN,2020-04-25,14:49
strikey sisters,https://store.steampowered.com/app/643880/Strikey_Sisters/?snr=1_7_7_2300_150_43,11.99,5.99,50,CDN,2020-04-25,14:49
hentai climber,https://store.steampowered.com/app/1173350/HENTAI_CLIMBER/?snr=1_7_7_2300_150_43,1.17,0.59,50,CDN,2020-04-25,14:49
horror of the deep,https://store.steampowered.com/app/567270/HORROR_OF_THE_DEEP/?snr=1_7_7_2300_150_43,8.79,4.39,50,CDN,2020-04-25,14:49
mine the gold,https://store.steampowered.com/app/1054930/Mine_the_Gold/?snr=1_7_7_2300_150_43,1.29,0.59,54,CDN,2020-04-25,14:49
eidolon,https://store.steampowered.com/app/286140/Eidolon/?snr=1_7_7_2300_150_43,17.00,8.50,50,CDN,2020-04-25,14:49
drunk on nectar - the nature simulator,https://store.steampowered.com/app/512460/Drunk_On_Nectar__The_Nature_Simulator/?snr=1_7_7_2300_150_43,16.99,12.74,25,CDN,2020-04-25,14:49
impossible geometry,https://store.steampowered.com/app/406670/Impossible_Geometry/?snr=1_7_7_2300_150_43,1.19,0.59,50,CDN,2020-04-25,14:49
attack of the killer furries,https://store.steampowered.com/app/846440/ATTACK_OF_THE_KILLER_FURRIES/?snr=1_7_7_2300_150_44,3.39,1.69,50,CDN,2020-04-25,14:49
